labeled set size,Dataset,Initialization Method,Transfer Learning Dataset,AL Runs,Sampling Size,Attribute Summarizer,Attribute Comparator,Embeddings,Epochs,Batch Size,LR Decay,Data Augmentation,High.Conf.LS,DA Threshold,Run 1: f1,Run 1: precision,Run 1: recall,Run 1: pos_neg_ratio,Run 1: da labels,Run 2: f1,Run 2: precision,Run 2: recall,Run 2: pos_neg_ratio,Run 2: da labels,Run 3: f1,Run 3: precision,Run 3: recall,Run 3: pos_neg_ratio,Run 3: da labels,F1 Mean,F1 Std,Precision Mean,Precision Std,Recall Mean,Recall Std
580,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.463,0.431,0.5,15,"[3270, 18, 236, 39]",0.396,0.434,0.363,10,"[1387, 1, 61, 2]",0.483,0.415,0.577,10,"[1506, 5, 85, 13]",0.447,0.037,0.427,0.008,0.48,0.089
600,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.486,0.538,0.443,1,"[0, 69, 0, 819]",0.434,0.524,0.37,1,"[0, 128, 0, 540]",0.439,0.513,0.383,1,"[0, 234, 0, 400]",0.453,0.023,0.525,0.01,0.399,0.032
620,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.45,0.457,0.443,11,"[1987, 4, 153, 14]",0.406,0.466,0.36,10,"[1517, 0, 53, 0]",0.427,0.394,0.467,14,"[2131, 0, 127, 0]",0.428,0.018,0.439,0.032,0.423,0.046
640,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.509,0.546,0.477,1,"[0, 171, 0, 702]",0.378,0.462,0.32,1,"[0, 259, 0, 627]",0.443,0.477,0.413,1,"[0, 250, 0, 802]",0.443,0.053,0.495,0.037,0.403,0.064
660,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.42,0.458,0.387,11,"[1662, 0, 102, 0]",0.419,0.417,0.42,12,"[1858, 0, 126, 1]",0.418,0.45,0.39,10,"[1407, 0, 57, 3]",0.419,0.001,0.442,0.018,0.399,0.015
680,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.486,0.543,0.44,1,"[0, 91, 0, 648]",0.462,0.504,0.427,1,"[0, 232, 0, 658]",0.48,0.491,0.47,1,"[0, 165, 0, 697]",0.476,0.01,0.513,0.022,0.446,0.018
700,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.419,0.507,0.357,9,"[1602, 1, 71, 9]",0.487,0.502,0.473,9,"[1650, 1, 73, 13]",0.479,0.447,0.517,6,"[857, 7, 32, 22]",0.462,0.03,0.485,0.027,0.449,0.067
720,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.454,0.556,0.383,1,"[0, 97, 0, 533]",0.409,0.538,0.33,1,"[0, 111, 0, 532]",0.512,0.517,0.507,1,"[0, 330, 0, 500]",0.458,0.042,0.537,0.016,0.407,0.074
740,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.528,0.513,0.543,12,"[2191, 1, 162, 10]",0.441,0.427,0.457,9,"[1538, 0, 68, 1]",0.429,0.438,0.42,10,"[1750, 3, 57, 12]",0.466,0.044,0.459,0.038,0.473,0.052
760,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.465,0.556,0.4,1,"[0, 125, 0, 745]",0.389,0.606,0.287,1,"[0, 98, 0, 297]",0.489,0.527,0.457,1,"[0, 230, 0, 656]",0.448,0.043,0.563,0.033,0.381,0.071
780,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.533,0.464,0.627,17,"[4022, 7, 272, 35]",0.46,0.426,0.5,15,"[3064, 1, 126, 5]",0.406,0.44,0.377,9,"[1601, 9, 75, 24]",0.466,0.052,0.443,0.016,0.501,0.102
800,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.494,0.614,0.413,1,"[0, 99, 0, 1024]",0.449,0.522,0.393,1,"[0, 193, 0, 737]",0.475,0.548,0.42,1,"[0, 163, 0, 577]",0.473,0.018,0.561,0.039,0.409,0.011
820,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.472,0.557,0.41,5,"[595, 0, 15, 1]",0.386,0.478,0.323,7,"[1233, 1, 47, 3]",0.437,0.441,0.433,8,"[1217, 0, 30, 0]",0.432,0.035,0.492,0.048,0.389,0.047
840,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.47,0.591,0.39,1,"[0, 99, 0, 421]",0.395,0.544,0.31,1,"[0, 104, 0, 314]",0.46,0.548,0.397,1,"[0, 83, 0, 298]",0.442,0.033,0.561,0.021,0.366,0.039
860,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.541,0.536,0.547,14,"[3201, 7, 208, 14]",0.433,0.451,0.417,8,"[1510, 6, 74, 16]",0.464,0.487,0.443,13,"[2908, 15, 143, 16]",0.479,0.045,0.491,0.035,0.469,0.056
880,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.536,0.56,0.513,1,"[0, 128, 0, 849]",0.46,0.599,0.373,1,"[0, 225, 0, 559]",0.452,0.588,0.367,1,"[0, 180, 0, 792]",0.483,0.038,0.582,0.016,0.418,0.067
900,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.458,0.531,0.403,8,"[1631, 2, 43, 5]",0.443,0.435,0.45,14,"[3303, 3, 169, 20]",0.453,0.522,0.4,5,"[708, 5, 16, 4]",0.451,0.006,0.496,0.043,0.418,0.023
920,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.532,0.645,0.453,1,"[0, 96, 0, 661]",0.407,0.529,0.33,1,"[0, 193, 0, 974]",0.508,0.582,0.45,1,"[0, 95, 0, 403]",0.482,0.054,0.585,0.047,0.411,0.057
940,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.46,0.599,0.373,6,"[1041, 3, 66, 14]",0.446,0.472,0.423,14,"[3266, 0, 177, 6]",0.477,0.531,0.433,7,"[1636, 14, 31, 41]",0.461,0.013,0.534,0.052,0.41,0.026
960,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.483,0.617,0.397,1,"[0, 104, 0, 440]",0.443,0.473,0.417,1,"[0, 166, 0, 856]",0.481,0.589,0.407,1,"[0, 161, 0, 522]",0.469,0.018,0.56,0.062,0.407,0.008
980,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.511,0.57,0.463,11,"[2890, 11, 192, 28]",0.461,0.438,0.487,4,"[553, 1, 21, 7]",0.448,0.54,0.383,9,"[1746, 5, 50, 6]",0.473,0.027,0.516,0.056,0.444,0.044
1000,watches,Transfer Learning,cameras,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.534,0.612,0.473,1,"[0, 132, 0, 870]",0.521,0.493,0.553,1,"[0, 781, 0, 690]",0.543,0.613,0.487,1,"[0, 119, 0, 603]",0.533,0.009,0.573,0.056,0.504,0.035
