labeled set size,Dataset,Initialization Method,Transfer Learning Dataset,AL Runs,Sampling Size,Attribute Summarizer,Attribute Comparator,Embeddings,Epochs,Batch Size,LR Decay,Data Augmentation,High.Conf.LS,DA Threshold,Run 1: f1,Run 1: precision,Run 1: recall,Run 1: pos_neg_ratio,Run 1: da labels,Run 2: f1,Run 2: precision,Run 2: recall,Run 2: pos_neg_ratio,Run 2: da labels,Run 3: f1,Run 3: precision,Run 3: recall,Run 3: pos_neg_ratio,Run 3: da labels,F1 Mean,F1 Std,Precision Mean,Precision Std,Recall Mean,Recall Std
20,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.246,0.168,0.461,1,"[10, 0, 0, 10]",0.05,1.0,0.026,1,"[10, 0, 0, 10]",0.259,0.176,0.493,2,"[10, 0, 0, 10]",0.185,0.117,0.448,0.478,0.327,0.261
40,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.351,0.289,0.448,2,"[9, 5, 1, 5]",0.253,0.364,0.194,1,"[10, 0, 0, 10]",0.289,0.188,0.625,2,"[10, 5, 0, 5]",0.298,0.05,0.28,0.088,0.422,0.217
60,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.431,0.47,0.399,2,"[10, 4, 0, 6]",0.338,0.449,0.271,1,"[10, 2, 0, 8]",0.306,0.257,0.377,2,"[10, 7, 0, 3]",0.358,0.065,0.392,0.117,0.349,0.068
80,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.457,0.343,0.682,2,"[10, 5, 0, 5]",0.303,0.535,0.211,1,"[10, 5, 0, 5]",0.308,0.279,0.343,2,"[10, 8, 0, 2]",0.356,0.088,0.386,0.133,0.412,0.243
100,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.527,0.433,0.672,2,"[10, 6, 0, 4]",0.433,0.534,0.365,1,"[10, 7, 0, 3]",0.403,0.639,0.294,2,"[10, 8, 0, 2]",0.454,0.065,0.535,0.103,0.444,0.201
120,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.548,0.495,0.614,2,"[10, 6, 0, 4]",0.478,0.472,0.484,1,"[10, 10, 0, 0]",0.529,0.578,0.488,2,"[10, 8, 0, 2]",0.518,0.036,0.515,0.056,0.529,0.074
140,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.583,0.518,0.665,2,"[10, 5, 0, 5]",0.459,0.54,0.399,1,"[10, 10, 0, 0]",0.577,0.564,0.591,2,"[10, 8, 0, 2]",0.54,0.07,0.541,0.023,0.552,0.137
160,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.571,0.506,0.657,2,"[10, 4, 0, 6]",0.597,0.567,0.629,1,"[10, 10, 0, 0]",0.616,0.589,0.646,2,"[10, 5, 0, 5]",0.595,0.023,0.554,0.043,0.644,0.014
180,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.595,0.532,0.676,2,"[10, 4, 0, 6]",0.604,0.535,0.693,1,"[10, 10, 0, 0]",0.611,0.606,0.616,2,"[10, 4, 0, 6]",0.603,0.008,0.558,0.042,0.662,0.04
200,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.579,0.58,0.578,2,"[10, 3, 0, 7]",0.628,0.557,0.719,1,"[10, 10, 0, 0]",0.614,0.569,0.667,2,"[10, 1, 0, 9]",0.607,0.025,0.569,0.012,0.655,0.071
220,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.628,0.6,0.659,2,"[10, 3, 0, 7]",0.62,0.53,0.746,2,"[10, 9, 0, 1]",0.652,0.659,0.646,2,"[10, 1, 0, 9]",0.633,0.017,0.596,0.065,0.684,0.054
240,dbpedia_dnb,Transfer Learning,dbpedia_viaf,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0,0.617,0.604,0.631,2,"[10, 3, 0, 7]",0.678,0.606,0.77,2,"[10, 8, 0, 2]",0.672,0.655,0.691,2,"[10, 0, 0, 10]",0.656,0.034,0.622,0.029,0.697,0.07
