labeled set size,Dataset,Initialization Method,Transfer Learning Dataset,AL Runs,Sampling Size,Attribute Summarizer,Attribute Comparator,Embeddings,Epochs,Batch Size,LR Decay,Data Augmentation,High.Conf.LS,DA Threshold,Run 1: f1,Run 1: precision,Run 1: recall,Run 1: pos_neg_ratio,Run 1: da labels,Run 2: f1,Run 2: precision,Run 2: recall,Run 2: pos_neg_ratio,Run 2: da labels,Run 3: f1,Run 3: precision,Run 3: recall,Run 3: pos_neg_ratio,Run 3: da labels,F1 Mean,F1 Std,Precision Mean,Precision Std,Recall Mean,Recall Std
340,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.752,0.704,0.807,2,"[2, 0, 0, 10]",0.691,0.64,0.751,9,"[814, 0, 0, 2]",0.658,0.557,0.804,8,"[636, 0, 0, 0]",0.7,0.048,0.634,0.074,0.787,0.032
360,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.67,0.623,0.724,1,"[26, 16, 0, 57]",0.789,0.813,0.766,1,"[0, 7, 0, 65]",0.779,0.741,0.822,1,"[0, 9, 0, 124]",0.746,0.066,0.726,0.096,0.771,0.049
380,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.734,0.663,0.821,3,"[117, 6, 0, 6]",0.702,0.713,0.692,7,"[613, 0, 0, 1]",0.748,0.688,0.821,10,"[978, 1, 0, 3]",0.728,0.024,0.688,0.025,0.778,0.074
400,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.747,0.665,0.853,1,"[0, 29, 0, 71]",0.754,0.692,0.829,2,"[0, 0, 0, 19]",0.814,0.828,0.8,1,"[0, 2, 0, 120]",0.772,0.037,0.728,0.087,0.827,0.027
420,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.748,0.826,0.684,3,"[181, 0, 0, 0]",0.771,0.755,0.787,2,"[15, 1, 0, 18]",0.737,0.681,0.804,9,"[922, 0, 0, 1]",0.752,0.017,0.754,0.073,0.758,0.065
440,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.793,0.709,0.9,2,"[0, 3, 0, 14]",0.819,0.82,0.817,2,"[5, 2, 0, 18]",0.836,0.879,0.797,1,"[0, 5, 0, 85]",0.816,0.022,0.803,0.086,0.838,0.055
460,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.748,0.664,0.854,2,"[25, 10, 0, 40]",0.805,0.806,0.804,3,"[187, 0, 0, 10]",0.671,0.522,0.939,16,"[2142, 0, 0, 5]",0.741,0.067,0.664,0.142,0.866,0.068
480,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.787,0.723,0.863,2,"[9, 8, 0, 24]",0.796,0.802,0.79,2,"[0, 0, 0, 22]",0.816,0.76,0.88,1,"[0, 22, 0, 232]",0.8,0.015,0.762,0.04,0.844,0.048
500,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.79,0.718,0.878,2,"[32, 6, 0, 29]",0.803,0.783,0.824,2,"[47, 0, 0, 20]",0.777,0.71,0.858,10,"[1247, 0, 1, 0]",0.79,0.013,0.737,0.04,0.853,0.027
520,dbpedia_viaf,Transfer Learning,dbpedia_dnb,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,True,False,0.99,0.813,0.757,0.876,2,"[73, 16, 0, 61]",0.817,0.795,0.841,2,"[0, 0, 0, 15]",0.812,0.858,0.77,1,"[0, 9, 0, 142]",0.814,0.003,0.803,0.051,0.829,0.054
