labeled set size,Dataset,Initialization Method,Transfer Learning Dataset,AL Runs,Sampling Size,Attribute Summarizer,Attribute Comparator,Embeddings,Epochs,Batch Size,LR Decay,Data Augmentation,High.Conf.LS,DA Threshold,Run 1: f1,Run 1: precision,Run 1: recall,Run 1: pos_neg_ratio,Run 2: f1,Run 2: precision,Run 2: recall,Run 2: pos_neg_ratio,Run 3: f1,Run 3: precision,Run 3: recall,Run 3: pos_neg_ratio,F1 Mean,F1 Std,Precision Mean,Precision Std,Recall Mean,Recall Std
500,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.622,0.68,0.573,2,0.628,0.739,0.547,2,0.632,0.575,0.7,3,0.627,0.004,0.665,0.068,0.607,0.067
520,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.626,0.7,0.567,2,0.619,0.621,0.617,2,0.61,0.613,0.607,3,0.618,0.007,0.645,0.039,0.597,0.022
540,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.64,0.736,0.567,2,0.651,0.716,0.597,2,0.632,0.667,0.6,3,0.641,0.008,0.706,0.029,0.588,0.015
560,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.608,0.718,0.527,2,0.627,0.648,0.607,2,0.615,0.668,0.57,3,0.617,0.008,0.678,0.029,0.568,0.033
580,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.619,0.664,0.58,2,0.616,0.736,0.53,2,0.606,0.702,0.533,3,0.614,0.006,0.701,0.029,0.548,0.023
600,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.635,0.715,0.57,2,0.629,0.753,0.54,2,0.623,0.651,0.597,3,0.629,0.005,0.706,0.042,0.569,0.023
620,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.651,0.703,0.607,2,0.643,0.722,0.58,2,0.634,0.69,0.587,3,0.643,0.007,0.705,0.013,0.591,0.011
640,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.634,0.686,0.59,2,0.63,0.737,0.55,2,0.637,0.732,0.563,3,0.634,0.003,0.718,0.023,0.568,0.017
660,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.637,0.717,0.573,2,0.647,0.717,0.59,2,0.615,0.672,0.567,3,0.633,0.013,0.702,0.021,0.577,0.01
680,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.619,0.708,0.55,2,0.663,0.713,0.62,2,0.664,0.739,0.603,3,0.649,0.021,0.72,0.014,0.591,0.03
700,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.641,0.683,0.603,2,0.639,0.743,0.56,2,0.625,0.706,0.56,3,0.635,0.007,0.711,0.025,0.574,0.02
720,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.622,0.733,0.54,2,0.655,0.789,0.56,2,0.649,0.651,0.647,3,0.642,0.014,0.724,0.057,0.582,0.046
740,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.652,0.668,0.637,2,0.631,0.686,0.583,2,0.663,0.663,0.663,3,0.649,0.013,0.672,0.01,0.628,0.033
760,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.647,0.726,0.583,2,0.659,0.769,0.577,2,0.635,0.644,0.627,3,0.647,0.01,0.713,0.052,0.596,0.022
780,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.655,0.711,0.607,2,0.67,0.771,0.593,2,0.677,0.653,0.703,3,0.667,0.009,0.712,0.048,0.634,0.049
800,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.626,0.732,0.547,2,0.679,0.777,0.603,2,0.664,0.699,0.633,3,0.656,0.022,0.736,0.032,0.594,0.036
820,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.657,0.757,0.58,2,0.63,0.655,0.607,2,0.628,0.705,0.567,3,0.638,0.013,0.706,0.042,0.585,0.017
840,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.688,0.789,0.61,2,0.673,0.745,0.613,2,0.626,0.639,0.613,3,0.662,0.026,0.724,0.063,0.612,0.001
860,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.642,0.598,0.693,2,0.629,0.766,0.533,2,0.641,0.687,0.6,3,0.637,0.006,0.684,0.069,0.609,0.066
880,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.645,0.72,0.583,2,0.638,0.725,0.57,2,0.645,0.664,0.627,3,0.643,0.003,0.703,0.028,0.593,0.024
900,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.65,0.7,0.607,2,0.669,0.632,0.71,2,0.607,0.688,0.543,3,0.642,0.026,0.673,0.03,0.62,0.069
920,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.665,0.732,0.61,2,0.656,0.768,0.573,2,0.662,0.743,0.597,2,0.661,0.004,0.748,0.015,0.593,0.015
940,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.648,0.761,0.563,2,0.653,0.722,0.597,2,0.693,0.676,0.71,3,0.665,0.02,0.72,0.035,0.623,0.063
960,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.65,0.8,0.547,2,0.654,0.745,0.583,2,0.648,0.679,0.62,3,0.651,0.002,0.741,0.049,0.583,0.03
980,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.665,0.622,0.713,2,0.683,0.724,0.647,2,0.688,0.735,0.647,3,0.679,0.01,0.694,0.051,0.669,0.031
1000,cameras,Transfer Learning,watches,50,20,rnn,abs-diff,fasttext.en.bin,20,20,0.8,False,False,0,0.655,0.764,0.573,2,0.659,0.781,0.57,2,0.662,0.706,0.623,3,0.659,0.003,0.75,0.032,0.589,0.024
